ElapsedTime_s,Height_km,Latitude_deg,LongitudeE_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,VerticalWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,VerticalWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,PerturbedVerticalWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,VerticalStandardDeviation_ms,LongitudeOfTheSun_deg,SubsolarLatitude_deg,SubsolarLongitudeE_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,Arnd_m3,Armass_pct,Armole_pct,Aramw,CO2nd_m3,CO2mass_pct,CO2mole_pct,CO2amw,COnd_m3,COmass_pct,COmole_pct,COamw,N2nd_m3,N2mass_pct,N2mole_pct,N2amw,O2nd_m3,O2mass_pct,O2mole_pct,O2amw,Hend_m3,Hemass_pct,Hemole_pct,Heamw,Hnd_m3,Hmass_pct,Hmole_pct,Hamw,CH4nd_m3,CH4mass_pct,CH4mole_pct,CH4amw,Nnd_m3,Nmass_pct,Nmole_pct,Namw,Ond_m3,Omass_pct,Omole_pct,Oamw,O3nd_m3,O3mass_pct,O3mole_pct,O3amw,N2Ond_m3,N2Omass_pct,N2Omole_pct,N2Oamw,H2Ond_m3,H2Omass_pct,H2Omole_pct,H2Oamw,TemperaturePerturbation_pct,TemperatureStandardDeviation_pct,PerturbedTemperature_K,PressurePerturbation_pct,PressureStandardDeviation_pct,PerturbedPressure_Pa,PresPertSmall_pct,DensPertSmall_pct,TempPertSmall_pct,EWWindPertSmall_ms,NSWindPertSmall_ms,PresSDSmall_pct,DensSDSmall_pct,TempSDSmall_pct,EWWindSDSmall_ms,NSWindSDSmall_ms,PresPertLarge_pct,DensPertLarge_pct,TempPertLarge_pct,EWWindPertLarge_ms,NSWindPertLarge_ms,PresSDLarge_pct,DensSDLarge_pct,TempSDLarge_pct,EWWindSDLarge_ms,NSWindSDLarge_ms,DewPoint_K,DewPointSD_pct,VaporPressure_Pa,VaporPressureSD_pct,VaporDensity_kgm3,VaporDensitySD_pct,RelativeHumidity_pct,RelativeHumiditySD_pct,WindSpeed_ms,WindSpeedStandardDeviation_pct,WindCorrelation,WindSpeedAtSurface_ms,WindSpeedSDAtSurface_pct,TemperatureAtSurface_K,TemperatureSDAtSurface_pct,PressureSDAtSurface_Pa,DensitySDAtSurface_pct,DensityAtSurface_kgm3,EWWindAtSurface_ms,NSWindAtSurface_ms,EWWindSDAtSurface_pct,NSWindSDAtSurface_pct,WindCorrelationAtSurface_pct,SurfaceHeight_km,GeodeticLatitude_deg,RRAWeight,SurfaceRoughness_m,NetRadiationIndex,Stability,InverseLength_m,FrictionVelocity_ms,BVFrequencySquare_s2,MetersAboveSurface_m,SigmaRatio,SigmaW_ms,BoundaryLayerDepth_m,NeutralBoundaryLayerDepth_m,PerturbedWindSpeedAtSurface_ms,UnstableBLFactor,SolarDays,SolarHourAngle_deg,SolarElevation_deg,ElevationAtMidnight_deg,ElevationAtNoon_deg,LandCode,SeverityLevel
500.0,40.000,25.00,53.00,6414.302,6374.302,9.667,253.4,2.757e+02,3.792e-03,7.521,7.074,319.1,1.009e+05,0.003,44.395,250.3,2.872e+02,3.996e-03,0.0,3.698e-03,3.887e-03,3.724e-03,-1.8,2.50,318.2,0.00,-5.1,-7.5,-2.7,-6.8,0.8,-0.2,-0.000,5.2,5.5,1.063,6.0,5.3,1.063,23.8,11.0,1.500,5.34,2.11,352.24,16.05,62.77,0.00,1.00,86400.0,7.8828e+22,2.870e+02,1.401e+00,28.966,0.9998,7.3620e+20,1.29,0.93,39.95,3.2395e+19,0.06,0.04,44.01,3.0936e+15,0.00,0.00,28.01,6.1547e+22,75.51,78.08,28.01,1.6511e+22,23.14,20.95,32.00,4.0988e+17,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,6.7655e+16,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,5.6375e+14,0.00,0.00,16.00,4.3155e+17,0.00,0.00,48.00,1.9712e+15,0.00,0.00,44.01,4.1132e+17,0.00,0.00,18.02,-0.6,2.45,2.518e+02,-2.4,3.57,2.691e+02,0.0,0.5,-0.6,1.6,11.2,0.5,1.5,1.4,16.9,7.8,-2.4,-2.3,-0.0,3.5,-5.7,3.5,2.0,2.0,16.7,7.7,170.82,0.2,1.659e-03,7.026e-05,1.419e-08,0.0,0.0,0.0,12.4,8.5,0.3,5.02,2.87,294.30,237.08,0.00,0.00,1.187e+00,1.00,-1.70,4.33,4.60,-0.5,0.000,25.15,0.0,0.01500,2.41,3.44,-0.02844,0.342,0.00011,1478.5,2.766,1.01,1419.1,802.5,5.05,1.000,25.651,60.76,32.8,-65.4,69.4,8,0
550.0,44.000,25.30,53.50,6418.215,6374.215,9.655,259.8,1.623e+02,2.176e-03,7.724,7.522,323.2,1.010e+05,0.002,49.688,261.4,1.695e+02,2.259e-03,0.0,2.122e-03,2.230e-03,2.192e-03,0.7,2.48,319.5,0.00,-3.7,-6.1,-1.3,-3.0,2.2,-2.6,-0.000,8.0,5.8,0.948,10.2,3.2,0.948,25.7,12.5,1.724,5.34,2.11,352.03,16.10,63.46,0.00,1.00,86400.0,4.5239e+22,2.870e+02,1.401e+00,28.966,0.9999,4.2250e+20,1.29,0.93,39.95,1.8591e+19,0.06,0.04,44.01,2.1454e+15,0.00,0.00,28.01,3.5322e+22,75.51,78.08,28.01,9.4756e+21,23.14,20.95,32.00,2.3523e+17,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,3.0242e+16,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,1.6413e+15,0.00,0.00,16.00,1.6999e+17,0.00,0.00,48.00,5.7109e+14,0.00,0.00,44.01,2.3189e+17,0.00,0.00,18.02,-2.2,2.27,2.540e+02,-1.6,4.25,1.598e+02,-0.0,2.8,-3.0,-2.8,7.9,0.7,1.5,1.4,18.3,8.9,-1.5,-2.0,0.8,10.8,-2.1,4.2,2.0,1.8,18.1,8.8,168.65,0.2,1.028e-03,6.322e-05,8.576e-09,0.0,0.0,0.0,14.2,9.0,0.4,4.69,2.88,294.46,227.44,0.00,0.00,1.186e+00,1.35,-1.14,4.57,4.10,-0.4,0.000,25.45,0.0,0.01500,2.41,3.44,-0.02844,0.342,0.00011,1478.5,2.766,1.01,1419.1,802.5,5.05,1.000,25.651,61.47,32.8,-65.4,69.4,8,0
600.0,48.000,25.60,54.00,6422.128,6374.128,9.644,262.7,9.629e+01,1.277e-03,7.820,8.094,325.0,1.002e+05,0.001,54.331,270.6,1.023e+02,1.317e-03,0.0,1.253e-03,1.300e-03,1.266e-03,-0.9,1.83,326.2,0.00,-3.0,-4.8,-1.2,-3.9,6.4,-4.1,-0.001,26.7,4.2,-1.066,33.1,0.1,-1.067,26.8,12.9,2.092,5.34,2.11,351.82,16.15,64.14,0.00,1.00,86400.0,2.6544e+22,2.870e+02,1.401e+00,28.966,0.9999,2.4791e+20,1.29,0.93,39.95,1.0908e+19,0.06,0.04,44.01,1.5817e+15,0.00,0.00,28.01,2.0725e+22,75.51,78.08,28.01,5.5598e+21,23.14,20.95,32.00,1.3802e+17,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,1.3152e+16,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,3.3637e+15,0.00,0.00,16.00,6.7259e+16,0.00,0.00,48.00,1.6483e+14,0.00,0.00,44.01,1.3646e+17,0.00,0.00,18.02,0.7,1.81,2.647e+02,-0.1,3.61,9.616e+01,-0.0,0.3,-0.3,10.4,1.6,0.6,1.1,1.1,19.5,9.3,-0.1,-1.2,1.1,16.3,2.5,3.5,1.4,1.4,18.4,8.8,166.54,0.2,6.372e-04,3.925e-05,5.255e-09,0.0,0.0,0.0,16.1,9.4,0.4,4.44,2.65,294.12,256.61,0.00,0.00,1.181e+00,1.28,-1.05,4.38,3.54,-0.4,0.003,25.75,0.0,0.01500,2.41,3.44,-0.02844,0.342,0.00011,1478.5,2.766,1.01,1419.1,802.5,5.05,1.000,25.651,62.18,32.8,-65.4,69.4,8,0
650.0,52.000,25.90,54.50,6426.040,6374.040,9.632,255.7,5.688e+01,7.751e-04,7.619,8.278,320.6,9.980e+04,0.001,56.912,269.0,6.222e+01,8.056e-04,0.0,7.611e-04,7.892e-04,7.726e-04,-0.3,1.82,323.1,0.00,-3.8,-5.5,-2.0,-4.1,12.5,-7.9,-0.005,29.5,-1.6,-2.600,42.0,-9.6,-2.604,27.4,13.6,2.516,5.34,2.11,351.62,16.19,64.82,0.00,1.00,86400.0,1.6114e+22,2.870e+02,1.401e+00,28.966,0.9999,1.5050e+20,1.29,0.93,39.95,6.6223e+18,0.06,0.04,44.01,1.3365e+15,0.00,0.00,28.01,1.2582e+22,75.51,78.08,28.01,3.3753e+21,23.14,20.95,32.00,8.3789e+16,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,5.8932e+15,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,5.1026e+15,0.00,0.00,16.00,2.8582e+16,0.00,0.00,48.00,5.8986e+13,0.00,0.00,44.01,8.8629e+16,0.00,0.00,18.02,1.5,1.81,2.596e+02,1.2,3.59,5.757e+01,0.6,0.5,0.2,10.2,-7.1,0.7,1.1,1.1,20.4,10.1,0.6,-0.8,1.4,19.3,5.4,3.5,1.4,1.4,18.3,9.1,164.35,0.3,3.821e-04,3.887e-05,3.238e-09,0.0,0.0,0.0,20.6,10.2,0.4,4.42,2.60,294.05,256.21,0.00,0.00,1.177e+00,1.17,-1.26,4.20,3.15,-0.3,0.020,26.05,0.0,0.01500,2.41,3.44,-0.02844,0.342,0.00011,1478.5,2.766,1.01,1419.1,802.5,5.05,1.000,25.651,62.88,32.8,-65.4,69.4,8,0
700.0,56.000,26.20,55.00,6429.952,6373.952,9.620,244.1,3.291e+01,4.697e-04,7.283,7.938,313.3,9.956e+04,0.000,58.371,258.0,3.736e+01,5.045e-04,0.0,4.576e-04,4.819e-04,4.688e-04,-0.2,2.58,317.9,0.00,-6.9,-9.3,-4.5,-7.1,14.5,-10.0,-0.007,17.5,-0.9,-3.365,32.0,-10.9,-3.372,29.9,15.3,2.916,5.34,2.11,351.41,16.24,65.50,0.00,1.00,86400.0,9.7640e+21,2.870e+02,1.401e+00,28.966,0.9998,9.1190e+19,1.29,0.93,39.95,4.0126e+18,0.06,0.04,44.01,1.0941e+15,0.00,0.00,28.01,7.6236e+21,75.51,78.08,28.01,2.0451e+21,23.14,20.95,32.00,5.0770e+16,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,2.1396e+15,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,6.0858e+15,0.00,0.00,16.00,1.1811e+16,0.00,0.00,48.00,1.9445e+13,0.00,0.00,44.01,5.5878e+16,0.00,0.00,18.02,2.9,2.60,2.513e+02,2.7,5.13,3.381e+01,1.1,0.4,0.7,-5.2,-7.2,0.9,1.6,1.6,22.1,11.3,1.7,-0.6,2.2,22.7,6.4,5.0,2.0,2.0,20.2,10.3,161.98,0.4,2.152e-04,2.848e-05,1.910e-09,0.0,0.0,0.0,23.4,11.5,0.3,4.35,2.62,294.01,252.64,0.00,0.00,1.175e+00,0.86,-1.16,4.03,2.88,-0.1,0.026,26.35,0.0,0.01500,2.41,3.44,-0.02844,0.342,0.00011,1478.5,2.766,1.01,1419.1,802.5,5.05,1.000,25.651,63.59,32.8,-65.4,69.4,8,0
750.0,60.000,26.50,55.50,6433.862,6373.862,9.608,238.6,2.008e+01,2.934e-04,7.125,7.396,309.7,9.953e+04,0.000,60.624,247.0,2.196e+01,3.097e-04,0.0,2.719e-04,3.148e-04,2.927e-04,-0.2,7.31,314.9,0.00,-5.3,-12.2,1.7,-5.5,22.4,-0.6,-0.003,54.6,18.3,0.217,76.9,17.8,0.214,33.3,18.2,3.220,5.34,2.11,351.20,16.29,66.18,0.00,1.00,86400.0,6.0976e+21,2.870e+02,1.401e+00,28.966,0.9998,5.6948e+19,1.29,0.93,39.95,2.5058e+18,0.06,0.04,44.01,9.0378e+14,0.00,0.00,28.01,4.7609e+21,75.51,78.08,28.01,1.2772e+21,23.14,20.95,32.00,3.1705e+16,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,9.8300e+14,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,6.1327e+15,0.00,0.00,16.00,4.8811e+15,0.00,0.00,48.00,8.5522e+12,0.00,0.00,44.01,3.6571e+16,0.00,0.00,18.02,3.4,3.51,2.467e+02,3.2,9.62,2.072e+01,0.6,0.1,0.3,26.8,10.7,1.4,4.3,2.1,22.7,12.4,2.6,-0.3,3.1,27.8,7.6,9.5,5.9,2.8,24.4,13.3,164.48,0.2,1.937e-04,3.221e-05,1.759e-09,0.0,0.0,0.0,37.8,24.6,0.3,4.23,2.71,293.99,245.92,0.00,0.00,1.173e+00,0.33,-0.76,3.87,2.73,0.1,0.002,26.65,0.0,0.01500,2.41,3.44,-0.02844,0.342,0.00011,1478.5,2.766,1.01,1419.1,802.5,5.05,1.000,25.651,64.30,32.8,-65.4,69.4,8,0
800.0,64.000,26.80,56.00,6437.772,6373.772,9.596,234.5,1.289e+01,1.918e-04,7.006,7.007,306.9,9.971e+04,0.000,62.727,236.0,1.261e+01,1.861e-04,0.0,1.739e-04,2.096e-04,1.801e-04,-6.1,9.30,320.0,0.00,3.1,-6.5,12.7,-3.2,29.3,-1.0,-0.001,42.8,4.6,0.871,72.1,3.6,0.871,44.2,23.1,3.108,5.34,2.11,350.99,16.33,66.86,0.00,1.00,86400.0,3.9831e+21,2.868e+02,1.401e+00,28.966,0.9990,3.7200e+19,1.29,0.93,39.95,1.6369e+18,0.06,0.04,44.01,8.3336e+14,0.00,0.00,28.01,3.1099e+21,75.51,78.08,28.01,8.3428e+20,23.14,20.95,32.00,2.0711e+16,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,5.0394e+14,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,5.8326e+15,0.00,0.00,16.00,2.1550e+15,0.00,0.00,48.00,4.6342e+12,0.00,0.00,44.01,2.1292e+16,0.00,0.00,18.02,8.7,4.94,2.548e+02,2.1,9.10,1.316e+01,-1.1,-7.2,4.1,2.9,-7.6,1.1,5.1,2.7,25.6,13.4,3.1,1.1,4.6,40.0,12.3,9.0,7.8,4.1,36.0,18.8,162.18,0.2,1.108e-04,1.654e-05,1.024e-09,0.0,0.0,0.0,73.8,54.8,0.2,4.05,2.85,293.99,236.04,0.00,0.00,1.172e+00,-0.40,-0.06,3.73,2.71,0.4,0.121,26.95,0.0,0.01500,2.41,3.44,-0.02844,0.342,0.00011,1478.5,2.766,1.01,1419.1,802.5,5.05,1.000,25.651,65.01,32.8,-65.4,69.4,8,0
850.0,68.000,27.10,56.50,6441.681,6373.681,9.585,225.4,7.179e+00,1.111e-04,6.743,7.241,300.9,9.829e+04,0.000,64.227,225.1,7.054e+00,1.092e-04,0.0,1.024e-04,1.197e-04,1.110e-04,-0.0,7.77,310.0,0.00,1.7,-6.2,9.6,1.7,25.3,-0.9,-0.000,32.8,8.5,4.776,58.1,7.6,4.775,50.6,23.8,3.524,5.34,2.11,350.78,16.38,67.53,0.00,1.00,86400.0,2.3072e+21,2.868e+02,1.401e+00,28.966,0.9991,2.1548e+19,1.29,0.93,39.95,9.4815e+17,0.06,0.04,44.01,8.1592e+14,0.00,0.00,28.01,1.8014e+21,75.51,78.08,28.01,4.8326e+20,23.14,20.95,32.00,1.1997e+16,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,5.1329e+14,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,5.6543e+15,0.00,0.00,16.00,7.8788e+14,0.00,0.00,48.00,3.1168e+12,0.00,0.00,44.01,9.4575e+15,0.00,0.00,18.02,6.1,5.41,2.392e+02,6.1,8.40,7.617e+00,-0.8,-2.1,1.1,-12.6,-2.4,1.1,4.4,3.1,26.6,12.5,6.9,2.0,5.1,45.4,10.8,8.3,6.4,4.5,43.1,20.3,157.08,0.3,4.731e-05,9.111e-06,4.549e-10,0.0,0.0,0.0,80.2,61.5,0.1,4.17,2.68,292.88,262.50,0.00,0.00,1.161e+00,-0.32,-0.01,3.43,3.02,0.5,0.180,27.25,0.0,0.01500,2.41,3.44,-0.02844,0.342,0.00011,1478.5,2.766,1.01,1419.1,802.5,5.05,1.000,25.651,65.72,32.8,-65.4,69.4,8,0
900.0,72.000,27.40,57.00,6445.590,6373.590,9.573,217.4,3.914e+00,6.275e-05,6.516,6.873,295.6,9.617e+04,0.000,65.872,214.3,3.836e+00,6.237e-05,0.0,5.786e-05,6.764e-05,6.457e-05,2.9,7.80,301.9,0.00,0.6,-7.2,8.4,3.5,20.1,-0.7,0.000,17.4,42.9,4.753,37.5,42.2,4.753,55.5,30.4,4.300,5.34,2.11,350.57,16.43,68.20,0.00,1.00,86400.0,1.3042e+21,2.870e+02,1.401e+00,28.966,0.9997,1.2180e+19,1.29,0.93,39.95,5.3595e+17,0.06,0.04,44.01,8.8101e+14,0.00,0.00,28.01,1.0183e+21,75.51,78.08,28.01,2.7316e+20,23.14,20.95,32.00,6.7812e+15,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,2.9014e+14,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,6.4817e+15,0.00,0.00,16.00,2.5336e+14,0.00,0.00,48.00,1.4273e+12,0.00,0.00,44.01,3.3852e+15,0.00,0.00,18.02,4.3,6.22,2.267e+02,7.3,8.88,4.201e+00,-1.2,0.1,-1.3,-30.5,26.0,1.3,4.7,3.7,27.2,14.9,8.5,2.9,5.6,47.9,16.9,8.8,6.2,5.0,48.4,26.5,151.77,0.6,1.633e-05,4.663e-06,1.628e-10,0.0,0.0,0.0,88.5,69.6,0.0,4.45,2.49,291.32,295.01,0.00,0.00,1.143e+00,0.28,0.04,3.21,3.44,0.5,0.350,27.56,0.0,0.01500,2.41,3.44,-0.02844,0.342,0.00011,1478.5,2.766,1.01,1419.1,802.5,5.05,1.000,25.651,66.43,32.8,-65.4,69.4,8,0
950.0,76.000,27.70,57.50,6449.498,6373.498,9.561,211.0,2.100e+00,3.466e-05,6.336,6.582,291.4,9.422e+04,0.000,67.872,206.4,2.033e+00,3.431e-05,0.0,3.149e-05,3.783e-05,3.738e-05,7.8,9.14,294.3,0.00,1.0,-8.2,10.3,8.9,15.7,-0.4,0.000,87.9,38.6,7.100,103.6,38.2,7.100,59.1,40.3,5.336,5.34,2.11,350.36,16.48,68.87,0.00,1.00,86400.0,7.2075e+20,2.871e+02,1.401e+00,28.966,1.0002,6.7313e+18,1.29,0.93,39.95,2.9583e+17,0.06,0.04,44.01,9.6857e+14,0.00,0.00,28.01,5.6274e+20,75.51,78.08,28.01,1.5096e+20,23.14,20.95,32.00,3.7476e+15,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,1.6035e+14,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,1.0423e+16,0.00,0.00,16.00,1.4292e+14,0.00,0.00,48.00,6.4797e+11,0.00,0.00,44.01,1.2838e+15,0.00,0.00,18.02,2.0,6.96,2.153e+02,10.0,9.98,2.311e+00,-0.2,3.8,-3.9,39.9,11.0,1.6,5.7,4.4,27.6,18.8,10.2,4.1,5.9,48.0,27.5,9.8,7.1,5.4,52.2,35.7,147.59,0.8,6.014e-06,2.026e-06,6.175e-11,0.0,0.0,0.0,98.6,78.7,0.1,4.93,2.38,290.00,322.39,0.00,0.00,1.126e+00,1.33,0.18,3.09,4.03,0.5,0.560,27.86,0.0,0.01500,2.41,3.44,-0.02844,0.342,0.00011,1478.5,2.766,1.01,1419.1,802.5,5.05,1.000,25.651,67.14,32.8,-65.4,69.4,8,0
1000.0,80.000,28.00,58.00,6453.405,6373.405,9.549,206.1,1.113e+00,1.882e-05,6.190,6.472,287.8,9.375e+04,0.000,70.206,198.6,1.053e+00,1.846e-05,0.0,1.701e-05,2.064e-05,2.124e-05,12.8,9.67,287.5,0.00,2.0,-7.9,11.8,15.1,14.6,0.4,-0.000,118.9,52.3,-2.123,133.5,52.7,-2.123,63.4,47.5,6.600,5.34,2.11,350.16,16.52,69.53,0.00,1.00,86400.0,3.9104e+20,2.868e+02,1.401e+00,28.965,0.9991,3.6518e+18,1.29,0.93,39.95,1.5971e+17,0.06,0.04,44.01,9.8237e+14,0.00,0.00,28.01,3.0529e+20,75.51,78.07,28.01,8.1900e+19,23.14,20.94,32.00,2.0331e+15,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,8.6989e+13,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,2.8345e+16,0.00,0.01,16.00,1.2885e+14,0.00,0.00,48.00,2.9365e+11,0.00,0.00,44.01,7.4504e+14,0.00,0.00,18.02,-0.2,6.57,2.057e+02,12.6,10.21,1.253e+00,1.5,8.0,-5.8,71.8,17.2,1.7,6.3,4.3,31.1,23.3,11.1,4.8,5.6,47.1,35.1,10.1,7.3,5.0,55.3,41.4,145.61,0.7,3.409e-06,1.073e-06,3.583e-11,0.0,0.0,0.0,108.8,87.1,0.1,5.36,2.33,289.65,346.57,0.00,0.00,1.123e+00,2.09,0.63,2.98,4.67,0.5,0.775,28.16,0.0,0.01500,2.41,3.44,-0.02844,0.342,0.00011,1478.5,2.766,1.01,1419.1,802.5,5.05,1.000,25.651,67.84,32.8,-65.4,69.4,8,0
1050.0,84.000,28.30,58.50,6457.312,6373.312,9.538,200.3,5.576e-01,9.704e-06,6.025,6.302,283.8,9.189e+04,0.000,72.373,190.8,5.311e-01,9.694e-06,0.0,8.568e-06,1.084e-05,9.686e-06,-0.2,11.71,299.3,0.00,0.1,-11.6,11.8,-0.1,14.5,0.4,0.000,172.3,72.1,8.620,186.9,72.5,8.620,71.6,58.9,7.864,5.34,2.11,349.95,16.57,70.19,0.00,1.00,86400.0,2.0161e+20,2.869e+02,1.401e+00,28.940,0.9984,1.8970e+18,1.30,0.94,39.95,8.1343e+16,0.06,0.04,44.01,9.0395e+14,0.00,0.00,28.01,1.5859e+20,76.14,78.66,28.01,4.0998e+19,22.48,20.34,32.00,1.0561e+15,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,4.5188e+13,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,4.1945e+16,0.01,0.02,16.00,8.5158e+13,0.00,0.00,48.00,1.2953e+11,0.00,0.00,44.01,2.8992e+14,0.00,0.00,18.02,11.2,7.43,2.228e+02,11.0,12.75,6.191e-01,-0.5,-6.5,5.0,123.7,26.4,2.2,8.0,5.1,36.6,30.1,11.6,6.3,6.2,48.6,45.8,12.6,8.6,5.4,61.6,50.6,142.05,0.8,1.289e-06,4.641e-07,1.394e-11,0.0,0.0,0.0,127.0,102.0,0.1,5.61,2.54,288.60,358.26,0.00,0.00,1.104e+00,2.44,0.74,3.16,4.75,0.5,1.020,28.46,0.0,0.01500,2.41,3.44,-0.02844,0.342,0.00011,1478.5,2.766,1.01,1419.1,802.5,5.05,1.000,25.651,68.55,32.8,-65.4,69.4,8,0
1100.0,88.000,28.60,59.00,6461.218,6373.218,9.526,195.2,2.791e-01,4.978e-06,5.886,6.113,280.3,8.978e+04,0.000,74.641,186.9,2.617e-01,4.875e-06,0.0,3.959e-06,5.997e-06,5.402e-06,8.5,20.47,294.2,0.00,2.1,-18.8,23.0,10.8,22.0,1.0,0.000,95.8,78.6,4.944,117.8,79.6,4.945,75.8,63.2,8.972,5.34,2.11,349.74,16.62,70.85,0.00,1.00,86400.0,1.0358e+20,2.873e+02,1.401e+00,28.904,0.9987,9.8207e+17,1.31,0.95,39.95,4.1113e+16,0.06,0.04,44.01,7.2588e+14,0.00,0.00,28.01,8.2049e+19,76.77,79.21,28.01,2.0392e+19,21.80,19.69,32.00,5.4676e+14,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,2.2445e+13,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,1.1225e+17,0.06,0.11,16.00,5.6214e+13,0.00,0.00,48.00,5.7538e+10,0.00,0.00,44.01,1.0478e+14,0.00,0.00,18.02,10.2,11.69,2.150e+02,19.6,21.85,3.337e-01,-1.0,-2.9,1.5,48.7,28.0,3.8,14.5,8.3,40.2,33.6,20.6,11.4,8.7,47.2,50.6,21.5,14.5,8.3,64.2,53.5,138.62,0.8,4.540e-07,1.634e-07,5.040e-12,0.0,0.0,0.0,136.1,108.5,0.1,5.86,2.76,287.31,368.84,0.00,0.00,1.084e+00,2.99,1.03,3.39,4.78,0.5,1.107,28.76,0.0,0.01500,2.41,3.44,-0.02844,0.342,0.00011,1478.5,2.766,1.01,1419.1,802.5,5.05,1.000,25.651,69.26,32.8,-65.4,69.4,8,0
1150.0,92.000,28.90,59.50,6465.123,6373.123,9.515,187.4,1.352e-01,2.500e-06,5.683,6.091,275.3,8.742e+04,0.000,76.035,187.0,1.289e-01,2.392e-06,0.0,1.885e-06,3.115e-06,3.386e-06,35.5,24.59,271.3,0.00,4.5,-21.2,30.2,41.5,30.0,1.6,0.001,135.6,48.8,9.431,165.6,50.4,9.432,83.4,67.8,9.708,5.34,2.11,349.53,16.66,71.51,0.00,1.00,86400.0,5.2240e+19,2.885e+02,1.402e+00,28.810,0.9997,4.7603e+17,1.26,0.91,39.95,1.9485e+16,0.06,0.04,44.01,5.3761e+14,0.00,0.00,28.01,4.1463e+19,77.18,79.37,28.01,9.9467e+18,21.15,19.04,32.00,6.5675e+14,0.00,0.00,4.00,1.0207e+06,0.00,0.00,1.01,1.0752e+13,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,3.3323e+17,0.35,0.64,16.00,3.0735e+13,0.00,0.00,48.00,2.5280e+10,0.00,0.00,44.01,3.7035e+13,0.00,0.00,18.02,-2.9,13.37,1.819e+02,31.5,25.06,1.778e-01,3.9,21.5,-12.8,87.8,-6.5,4.6,18.0,9.8,45.9,37.4,27.6,14.0,9.8,47.8,55.3,24.6,16.8,9.1,69.6,56.6,134.80,0.8,1.533e-07,5.519e-08,1.781e-12,0.0,0.0,0.0,149.4,118.2,0.1,6.11,2.99,285.78,378.31,0.00,0.00,1.063e+00,3.75,1.48,3.66,4.75,0.5,1.020,29.06,0.0,0.01500,2.41,3.44,-0.02844,0.342,0.00011,1478.5,2.766,1.01,1419.1,802.5,5.05,1.000,25.651,69.97,32.8,-65.4,69.4,8,0
