ElapsedTime_s,Height_km,Latitude_deg,LongitudeE_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,VerticalWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,VerticalWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,PerturbedVerticalWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,VerticalStandardDeviation_ms,LongitudeOfTheSun_deg,SubsolarLatitude_deg,SubsolarLongitudeE_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,Arnd_m3,Armass_pct,Armole_pct,Aramw,CO2nd_m3,CO2mass_pct,CO2mole_pct,CO2amw,COnd_m3,COmass_pct,COmole_pct,COamw,N2nd_m3,N2mass_pct,N2mole_pct,N2amw,O2nd_m3,O2mass_pct,O2mole_pct,O2amw,Hend_m3,Hemass_pct,Hemole_pct,Heamw,Hnd_m3,Hmass_pct,Hmole_pct,Hamw,CH4nd_m3,CH4mass_pct,CH4mole_pct,CH4amw,Nnd_m3,Nmass_pct,Nmole_pct,Namw,Ond_m3,Omass_pct,Omole_pct,Oamw,O3nd_m3,O3mass_pct,O3mole_pct,O3amw,N2Ond_m3,N2Omass_pct,N2Omole_pct,N2Oamw,H2Ond_m3,H2Omass_pct,H2Omole_pct,H2Oamw,TemperaturePerturbation_pct,TemperatureStandardDeviation_pct,PerturbedTemperature_K,PressurePerturbation_pct,PressureStandardDeviation_pct,PerturbedPressure_Pa,PresPertSmall_pct,DensPertSmall_pct,TempPertSmall_pct,EWWindPertSmall_ms,NSWindPertSmall_ms,PresSDSmall_pct,DensSDSmall_pct,TempSDSmall_pct,EWWindSDSmall_ms,NSWindSDSmall_ms,PresPertLarge_pct,DensPertLarge_pct,TempPertLarge_pct,EWWindPertLarge_ms,NSWindPertLarge_ms,PresSDLarge_pct,DensSDLarge_pct,TempSDLarge_pct,EWWindSDLarge_ms,NSWindSDLarge_ms,DewPoint_K,DewPointSD_pct,VaporPressure_Pa,VaporPressureSD_pct,VaporDensity_kgm3,VaporDensitySD_pct,RelativeHumidity_pct,RelativeHumiditySD_pct,WindSpeed_ms,WindSpeedStandardDeviation_pct,WindCorrelation,WindSpeedAtSurface_ms,WindSpeedSDAtSurface_pct,TemperatureAtSurface_K,TemperatureSDAtSurface_pct,PressureSDAtSurface_Pa,DensitySDAtSurface_pct,DensityAtSurface_kgm3,EWWindAtSurface_ms,NSWindAtSurface_ms,EWWindSDAtSurface_pct,NSWindSDAtSurface_pct,WindCorrelationAtSurface_pct,SurfaceHeight_km,GeodeticLatitude_deg,RRAWeight,SurfaceRoughness_m,NetRadiationIndex,Stability,InverseLength_m,FrictionVelocity_ms,BVFrequencySquare_s2,MetersAboveSurface_m,SigmaRatio,SigmaW_ms,BoundaryLayerDepth_m,NeutralBoundaryLayerDepth_m,PerturbedWindSpeedAtSurface_ms,UnstableBLFactor,SolarDays,SolarHourAngle_deg,SolarElevation_deg,ElevationAtMidnight_deg,ElevationAtNoon_deg,LandCode,SeverityLevel
20.0,26.000,47.53,307.47,6392.475,6366.475,9.729,218.8,2.174e+03,3.459e-02,6.461,6.393,296.8,1.009e+05,0.022,24.792,222.5,2.188e+03,3.426e-02,1.0,3.334e-02,3.585e-02,3.554e-02,2.7,3.63,293.1,0.00,1.0,-2.7,4.6,3.7,4.6,0.4,0.000,-11.8,3.0,-0.142,-7.2,3.4,-0.142,13.8,5.8,0.466,5.33,2.10,354.24,8.88,60.81,0.00,1.00,86400.0,6.8717e+23,2.872e+02,1.401e+00,28.966,1.0007,6.4177e+21,1.29,0.93,39.95,2.8239e+20,0.06,0.04,44.01,1.4578e+16,0.00,0.00,28.01,5.3653e+23,75.51,78.08,28.01,1.4393e+23,23.14,20.95,32.00,3.5730e+18,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,7.7350e+17,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,0.0000e+00,0.00,0.00,16.00,3.5707e+18,0.00,0.00,48.00,7.0848e+16,0.00,0.00,44.01,3.7169e+18,0.00,0.00,18.02,-2.5,3.03,2.134e+02,0.2,5.98,2.178e+03,-0.4,0.5,-0.8,-2.1,3.2,0.7,1.9,1.5,7.3,3.1,0.6,2.3,-1.6,-9.7,-0.2,5.9,3.1,2.6,11.7,4.9,179.88,0.1,1.045e-02,2.509e-04,1.050e-07,0.0,0.5,0.0,12.5,9.4,0.4,9.31,4.20,272.11,257.89,0.00,0.00,1.293e+00,2.80,-0.36,6.43,7.43,0.1,0.050,47.72,0.0,9.99990,0.00,0.00,0.00000,0.000,0.00000,0.0,0.000,0.00,0.0,0.0,0.00,1.000,0.000,-46.77,0.0,0.0,0.0,99,0
22.0,26.100,47.54,307.49,6392.571,6366.471,9.729,218.9,2.141e+03,3.405e-02,6.464,6.396,296.8,1.009e+05,0.021,24.904,222.6,2.155e+03,3.372e-02,1.0,3.281e-02,3.529e-02,3.476e-02,2.1,3.65,293.8,0.00,1.0,-2.7,4.7,3.1,4.4,0.4,0.000,-8.6,2.5,-0.110,-4.2,2.9,-0.109,13.8,5.8,0.468,5.33,2.10,354.23,8.88,60.80,0.00,1.00,86400.0,6.7623e+23,2.872e+02,1.401e+00,28.966,1.0007,6.3156e+21,1.29,0.93,39.95,2.7790e+20,0.06,0.04,44.01,1.4396e+16,0.00,0.00,28.01,5.2798e+23,75.51,78.08,28.01,1.4164e+23,23.14,20.95,32.00,3.5162e+18,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,7.5811e+17,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,0.0000e+00,0.00,0.00,16.00,3.5306e+18,0.00,0.00,48.00,6.9412e+16,0.00,0.00,44.01,3.6629e+18,0.00,0.00,18.02,-2.0,3.05,2.145e+02,0.0,6.02,2.142e+03,-0.5,-0.2,-0.3,1.2,2.8,0.7,1.9,1.6,7.3,3.1,0.5,2.2,-1.7,-9.8,-0.3,6.0,3.1,2.6,11.7,4.9,179.80,0.1,1.030e-02,2.464e-04,1.035e-07,0.0,0.5,0.0,12.5,9.4,0.4,9.35,4.22,272.10,257.62,0.00,0.00,1.293e+00,2.81,-0.36,6.45,7.46,0.1,0.048,47.73,0.0,9.99990,0.00,0.00,0.00000,0.000,0.00000,0.0,0.000,0.00,0.0,0.0,0.00,1.000,0.000,-46.74,0.0,0.0,0.0,99,0
24.0,26.200,47.55,307.51,6392.667,6366.467,9.728,219.0,2.109e+03,3.352e-02,6.467,6.235,296.9,1.009e+05,0.021,25.016,222.7,2.123e+03,3.320e-02,1.0,3.229e-02,3.474e-02,3.350e-02,-0.1,3.66,296.0,0.00,1.0,-2.7,4.7,0.9,4.2,0.4,0.000,-12.2,5.3,0.211,-8.0,5.6,0.211,13.8,5.7,0.469,5.33,2.10,354.22,8.89,60.79,0.00,1.00,86400.0,6.6538e+23,2.872e+02,1.401e+00,28.966,1.0007,6.2142e+21,1.29,0.93,39.95,2.7344e+20,0.06,0.04,44.01,1.4215e+16,0.00,0.00,28.01,5.1951e+23,75.51,78.08,28.01,1.3937e+23,23.14,20.95,32.00,3.4597e+18,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,7.5861e+17,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,0.0000e+00,0.00,0.00,16.00,3.5020e+18,0.00,0.00,48.00,6.9541e+16,0.00,0.00,44.01,3.6092e+18,0.00,0.00,18.02,-0.6,3.08,2.177e+02,-0.6,6.05,2.095e+03,-1.1,-2.3,1.1,-2.3,5.7,0.7,1.9,1.6,7.3,3.0,0.4,2.2,-1.7,-9.9,-0.4,6.0,3.1,2.6,11.7,4.9,179.73,0.1,1.016e-02,2.422e-04,1.021e-07,0.0,0.5,0.0,12.4,9.4,0.4,9.38,4.23,272.10,257.36,0.00,0.00,1.293e+00,2.81,-0.36,6.47,7.49,0.1,0.047,47.74,0.0,9.99990,0.00,0.00,0.00000,0.000,0.00000,0.0,0.000,0.00,0.0,0.0,0.00,1.000,0.000,-46.71,0.0,0.0,0.0,99,0
26.0,26.300,47.56,307.53,6392.764,6366.464,9.728,219.1,2.076e+03,3.299e-02,6.470,6.238,297.0,1.009e+05,0.021,25.128,222.8,2.091e+03,3.268e-02,1.0,3.177e-02,3.421e-02,3.328e-02,0.9,3.68,294.8,0.00,0.9,-2.8,4.7,1.8,4.1,0.3,0.000,-12.1,6.1,-0.000,-7.9,6.4,-0.000,14.0,5.7,0.471,5.33,2.10,354.22,8.89,60.78,0.00,1.00,86400.0,6.5465e+23,2.872e+02,1.401e+00,28.966,1.0007,6.1140e+21,1.29,0.93,39.95,2.6903e+20,0.06,0.04,44.01,1.4034e+16,0.00,0.00,28.01,5.1113e+23,75.51,78.08,28.01,1.3712e+23,23.14,20.95,32.00,3.4039e+18,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,7.6845e+17,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,0.0000e+00,0.00,0.00,16.00,3.4809e+18,0.00,0.00,48.00,7.0507e+16,0.00,0.00,44.01,3.5560e+18,0.00,0.00,18.02,-1.5,3.10,2.159e+02,-0.6,6.10,2.064e+03,-1.0,-1.3,0.3,-2.0,6.5,0.7,1.9,1.6,7.4,3.0,0.4,2.2,-1.7,-10.0,-0.4,6.1,3.2,2.7,11.8,4.9,179.67,0.1,1.003e-02,2.381e-04,1.007e-07,0.0,0.5,0.0,12.4,9.5,0.4,9.41,4.25,272.10,257.09,0.00,0.00,1.293e+00,2.82,-0.37,6.49,7.51,0.1,0.046,47.75,0.0,9.99990,0.00,0.00,0.00000,0.000,0.00000,0.0,0.000,0.00,0.0,0.0,0.00,1.000,0.000,-46.69,0.0,0.0,0.0,99,0
28.0,26.400,47.57,307.55,6392.860,6366.460,9.728,219.2,2.045e+03,3.247e-02,6.473,6.241,297.0,1.009e+05,0.020,25.240,222.9,2.059e+03,3.218e-02,1.0,3.127e-02,3.367e-02,3.275e-02,0.9,3.71,295.0,0.00,0.9,-2.8,4.7,1.8,4.1,0.3,0.000,-16.9,5.2,0.125,-12.7,5.5,0.125,14.2,5.7,0.472,5.33,2.10,354.21,8.89,60.76,0.00,1.00,86400.0,6.4409e+23,2.873e+02,1.401e+00,28.966,1.0007,6.0154e+21,1.29,0.93,39.95,2.6469e+20,0.06,0.04,44.01,1.3857e+16,0.00,0.00,28.01,5.0289e+23,75.51,78.08,28.01,1.3491e+23,23.14,20.95,32.00,3.3490e+18,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,7.7627e+17,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,0.0000e+00,0.00,0.00,16.00,3.4594e+18,0.00,0.00,48.00,7.1179e+16,0.00,0.00,44.01,3.5036e+18,0.00,0.00,18.02,-1.4,3.12,2.162e+02,-0.5,6.14,2.034e+03,-0.9,-1.3,0.4,-6.6,5.7,0.7,1.9,1.6,7.5,3.0,0.4,2.2,-1.8,-10.3,-0.5,6.1,3.2,2.7,12.0,4.9,179.60,0.1,9.901e-03,2.341e-04,9.934e-08,0.0,0.4,0.0,12.6,9.6,0.4,9.44,4.26,272.10,256.82,0.00,0.00,1.293e+00,2.83,-0.37,6.51,7.54,0.1,0.044,47.76,0.0,9.99990,0.00,0.00,0.00000,0.000,0.00000,0.0,0.000,0.00,0.0,0.0,0.00,1.000,0.000,-46.66,0.0,0.0,0.0,99,0
30.0,26.500,47.58,307.57,6392.956,6366.456,9.727,219.3,2.013e+03,3.196e-02,6.476,6.244,297.1,1.009e+05,0.020,25.352,223.0,2.028e+03,3.168e-02,1.0,3.077e-02,3.315e-02,3.213e-02,0.5,3.73,295.2,0.00,0.9,-2.9,4.7,1.4,4.1,0.3,0.000,-18.6,4.8,-0.027,-14.5,5.1,-0.027,14.4,5.8,0.474,5.33,2.10,354.20,8.89,60.75,0.00,1.00,86400.0,6.3370e+23,2.873e+02,1.401e+00,28.966,1.0008,5.9183e+21,1.29,0.93,39.95,2.6042e+20,0.06,0.04,44.01,1.3681e+16,0.00,0.00,28.01,4.9478e+23,75.51,78.08,28.01,1.3273e+23,23.14,20.95,32.00,3.2950e+18,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,7.8220e+17,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,0.0000e+00,0.00,0.00,16.00,3.4374e+18,0.00,0.00,48.00,7.1579e+16,0.00,0.00,44.01,3.4520e+18,0.00,0.00,18.02,-1.3,3.14,2.165e+02,-0.8,6.18,1.998e+03,-1.1,-1.6,0.5,-8.1,5.4,0.7,1.9,1.6,7.6,3.0,0.3,2.2,-1.8,-10.5,-0.5,6.1,3.2,2.7,12.2,4.9,179.53,0.1,9.772e-03,2.301e-04,9.799e-08,0.0,0.4,0.0,12.7,9.7,0.4,9.47,4.28,272.10,256.56,0.00,0.00,1.293e+00,2.84,-0.38,6.52,7.57,0.1,0.043,47.77,0.0,9.99990,0.00,0.00,0.00000,0.000,0.00000,0.0,0.000,0.00,0.0,0.0,0.00,1.000,0.000,-46.63,0.0,0.0,0.0,99,0
32.0,26.600,47.59,307.59,6393.053,6366.453,9.727,219.4,1.983e+03,3.146e-02,6.479,6.247,297.2,1.010e+05,0.020,25.464,223.1,1.998e+03,3.119e-02,1.0,3.028e-02,3.264e-02,3.143e-02,-0.1,3.75,295.5,0.00,0.9,-2.9,4.7,0.8,4.2,0.3,0.000,-20.4,4.1,-0.093,-16.2,4.4,-0.093,14.6,5.8,0.476,5.33,2.10,354.19,8.89,60.74,0.00,1.00,86400.0,6.2348e+23,2.873e+02,1.401e+00,28.966,1.0008,5.8229e+21,1.29,0.93,39.95,2.5622e+20,0.06,0.04,44.01,1.3507e+16,0.00,0.00,28.01,4.8680e+23,75.51,78.08,28.01,1.3059e+23,23.14,20.95,32.00,3.2419e+18,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,7.8636e+17,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,0.0000e+00,0.00,0.00,16.00,3.4151e+18,0.00,0.00,48.00,7.1727e+16,0.00,0.00,44.01,3.4006e+18,0.00,0.00,18.02,-1.1,3.16,2.170e+02,-1.2,6.22,1.959e+03,-1.4,-2.2,0.8,-9.7,4.7,0.7,1.9,1.6,7.7,3.1,0.2,2.1,-1.9,-10.7,-0.6,6.2,3.2,2.7,12.4,4.9,179.46,0.1,9.645e-03,2.263e-04,9.665e-08,0.0,0.4,0.0,12.9,9.9,0.3,9.50,4.29,272.09,256.30,0.00,0.00,1.293e+00,2.85,-0.38,6.54,7.59,0.1,0.041,47.78,0.0,9.99990,0.00,0.00,0.00000,0.000,0.00000,0.0,0.000,0.00,0.0,0.0,0.00,1.000,0.000,-46.60,0.0,0.0,0.0,99,0
34.0,26.700,47.60,307.61,6393.149,6366.449,9.727,219.5,1.952e+03,3.097e-02,6.482,6.250,297.2,1.010e+05,0.019,25.576,223.2,1.967e+03,3.070e-02,1.0,2.980e-02,3.213e-02,3.145e-02,1.6,3.77,293.0,0.00,0.9,-2.9,4.7,2.4,4.3,0.3,0.000,-20.8,2.4,0.026,-16.5,2.7,0.026,14.8,5.9,0.477,5.33,2.10,354.18,8.90,60.73,0.00,1.00,86400.0,6.1342e+23,2.873e+02,1.401e+00,28.966,1.0008,5.7290e+21,1.29,0.93,39.95,2.5209e+20,0.06,0.04,44.01,1.3336e+16,0.00,0.00,28.01,4.7894e+23,75.51,78.08,28.01,1.2848e+23,23.14,20.95,32.00,3.1896e+18,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,7.8886e+17,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,0.0000e+00,0.00,0.00,16.00,3.3923e+18,0.00,0.00,48.00,7.1645e+16,0.00,0.00,44.01,3.3499e+18,0.00,0.00,18.02,-2.8,3.19,2.134e+02,-1.3,6.27,1.927e+03,-1.5,-0.6,-0.9,-9.9,3.1,0.7,1.9,1.6,7.8,3.1,0.2,2.1,-1.9,-10.9,-0.7,6.2,3.2,2.7,12.5,5.0,179.39,0.1,9.519e-03,2.225e-04,9.534e-08,0.0,0.4,0.0,13.1,10.0,0.3,9.53,4.31,272.09,256.03,0.00,0.00,1.293e+00,2.86,-0.39,6.56,7.62,0.1,0.040,47.79,0.0,9.99990,0.00,0.00,0.00000,0.000,0.00000,0.0,0.000,0.00,0.0,0.0,0.00,1.000,0.000,-46.57,0.0,0.0,0.0,99,0
36.0,26.800,47.61,307.63,6393.245,6366.445,9.727,219.6,1.923e+03,3.048e-02,6.485,6.253,297.3,1.010e+05,0.019,25.689,223.3,1.938e+03,3.023e-02,1.0,2.932e-02,3.164e-02,3.084e-02,1.2,3.80,293.2,0.00,0.8,-3.0,4.7,2.0,4.4,0.3,0.000,-21.0,1.5,0.406,-16.6,1.8,0.406,14.9,5.9,0.479,5.33,2.10,354.17,8.90,60.72,0.00,1.00,86400.0,6.0353e+23,2.873e+02,1.401e+00,28.966,1.0008,5.6366e+21,1.29,0.93,39.95,2.4802e+20,0.06,0.04,44.01,1.3167e+16,0.00,0.00,28.01,4.7122e+23,75.51,78.08,28.01,1.2641e+23,23.14,20.95,32.00,3.1381e+18,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,7.8981e+17,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,0.0000e+00,0.00,0.00,16.00,3.3692e+18,0.00,0.00,48.00,7.1350e+16,0.00,0.00,44.01,3.3001e+18,0.00,0.00,18.02,-2.7,3.21,2.136e+02,-1.6,6.31,1.893e+03,-1.7,-0.9,-0.8,-9.9,2.3,0.7,2.0,1.7,7.9,3.1,0.2,2.1,-1.9,-11.1,-0.7,6.3,3.3,2.7,12.7,5.0,179.32,0.1,9.395e-03,2.188e-04,9.404e-08,0.0,0.4,0.0,13.3,10.1,0.3,9.56,4.32,272.09,255.77,0.00,0.00,1.293e+00,2.87,-0.39,6.58,7.65,0.1,0.039,47.80,0.0,9.99990,0.00,0.00,0.00000,0.000,0.00000,0.0,0.000,0.00,0.0,0.0,0.00,1.000,0.000,-46.54,0.0,0.0,0.0,99,0
38.0,26.900,47.62,307.65,6393.341,6366.441,9.726,219.7,1.893e+03,3.000e-02,6.488,6.256,297.4,1.010e+05,0.019,25.801,223.4,1.909e+03,2.976e-02,1.0,2.885e-02,3.115e-02,3.044e-02,1.5,3.82,292.7,0.00,0.8,-3.0,4.7,2.3,4.6,0.3,0.000,-20.8,2.9,0.807,-16.2,3.2,0.807,15.1,6.0,0.480,5.33,2.10,354.17,8.90,60.71,0.00,1.00,86400.0,5.9379e+23,2.873e+02,1.401e+00,28.966,1.0008,5.5456e+21,1.29,0.93,39.95,2.4402e+20,0.06,0.04,44.01,1.3000e+16,0.00,0.00,28.01,4.6362e+23,75.51,78.08,28.01,1.2437e+23,23.14,20.95,32.00,3.0875e+18,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,7.8929e+17,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,0.0000e+00,0.00,0.00,16.00,3.3458e+18,0.00,0.00,48.00,7.0861e+16,0.00,0.00,44.01,3.2509e+18,0.00,0.00,18.02,-3.1,3.23,2.129e+02,-1.7,6.34,1.862e+03,-1.8,-0.6,-1.1,-9.5,3.7,0.7,2.0,1.7,8.0,3.1,0.1,2.1,-2.0,-11.3,-0.8,6.3,3.3,2.8,12.9,5.1,179.26,0.1,9.272e-03,2.151e-04,9.276e-08,0.0,0.4,0.0,13.4,10.2,0.3,9.59,4.34,272.09,255.51,0.00,0.00,1.293e+00,2.87,-0.39,6.60,7.67,0.1,0.037,47.81,0.0,9.99990,0.00,0.00,0.00000,0.000,0.00000,0.0,0.000,0.00,0.0,0.0,0.00,1.000,0.000,-46.52,0.0,0.0,0.0,99,0
40.0,27.000,47.63,307.67,6393.438,6366.438,9.726,219.8,1.864e+03,2.953e-02,6.491,6.259,297.4,1.010e+05,0.018,25.914,223.5,1.880e+03,2.930e-02,1.0,2.839e-02,3.066e-02,2.992e-02,1.3,3.84,292.9,0.00,0.8,-3.1,4.7,2.1,4.7,0.3,0.000,-15.0,1.9,1.134,-10.2,2.2,1.134,15.3,6.0,0.482,5.33,2.10,354.16,8.90,60.70,0.00,1.00,86400.0,5.8422e+23,2.873e+02,1.401e+00,28.966,1.0008,5.4562e+21,1.29,0.93,39.95,2.4008e+20,0.06,0.04,44.01,1.2836e+16,0.00,0.00,28.01,4.5614e+23,75.51,78.08,28.01,1.2237e+23,23.14,20.95,32.00,3.0377e+18,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,7.8742e+17,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,0.0000e+00,0.00,0.00,16.00,3.3220e+18,0.00,0.00,48.00,7.0194e+16,0.00,0.00,44.01,3.2025e+18,0.00,0.00,18.02,-3.0,3.25,2.132e+02,-1.7,6.38,1.832e+03,-1.7,-0.7,-1.0,-3.4,2.8,0.7,2.0,1.7,8.1,3.2,0.0,2.0,-2.0,-11.5,-0.9,6.3,3.3,2.8,13.0,5.1,179.19,0.1,9.150e-03,2.115e-04,9.149e-08,0.0,0.4,0.0,13.6,10.3,0.3,9.62,4.35,272.09,255.25,0.00,0.00,1.293e+00,2.88,-0.40,6.62,7.70,0.1,0.036,47.82,0.0,9.99990,0.00,0.00,0.00000,0.000,0.00000,0.0,0.000,0.00,0.0,0.0,0.00,1.000,0.000,-46.49,0.0,0.0,0.0,99,0
42.0,27.100,47.64,307.69,6393.534,6366.434,9.726,219.9,1.836e+03,2.907e-02,6.494,6.262,297.5,1.010e+05,0.018,26.027,223.6,1.852e+03,2.884e-02,1.0,2.794e-02,3.019e-02,2.961e-02,1.9,3.87,293.0,0.00,0.8,-3.1,4.7,2.7,5.1,0.3,0.000,-8.4,3.4,1.151,-3.3,3.7,1.151,15.5,6.1,0.484,5.33,2.10,354.15,8.90,60.69,0.00,1.00,86400.0,5.7479e+23,2.873e+02,1.401e+00,28.966,1.0008,5.3682e+21,1.29,0.93,39.95,2.3621e+20,0.06,0.04,44.01,1.2673e+16,0.00,0.00,28.01,4.4878e+23,75.51,78.08,28.01,1.2039e+23,23.14,20.95,32.00,2.9887e+18,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,7.8429e+17,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,0.0000e+00,0.00,0.00,16.00,3.2978e+18,0.00,0.00,48.00,6.9364e+16,0.00,0.00,44.01,3.1548e+18,0.00,0.00,18.02,-3.0,3.27,2.133e+02,-1.2,6.43,1.814e+03,-1.2,-0.1,-1.0,3.3,4.4,0.8,2.0,1.7,8.1,3.2,-0.0,2.0,-2.0,-11.7,-0.9,6.4,3.3,2.8,13.2,5.2,179.12,0.1,9.031e-03,2.079e-04,9.024e-08,0.0,0.4,0.0,13.9,10.5,0.3,9.65,4.36,272.08,255.00,0.00,0.00,1.293e+00,2.89,-0.40,6.64,7.72,0.1,0.035,47.83,0.0,9.99990,0.00,0.00,0.00000,0.000,0.00000,0.0,0.000,0.00,0.0,0.0,0.00,1.000,0.000,-46.46,0.0,0.0,0.0,99,0
44.0,27.200,47.65,307.71,6393.630,6366.430,9.725,220.0,1.808e+03,2.861e-02,6.497,6.265,297.6,1.010e+05,0.018,26.139,223.7,1.824e+03,2.840e-02,1.0,2.749e-02,2.972e-02,2.971e-02,3.8,3.90,290.8,0.00,0.7,-3.2,4.7,4.6,5.4,0.3,0.000,0.2,4.6,0.879,5.6,4.9,0.879,15.7,6.2,0.485,5.33,2.10,354.14,8.90,60.68,0.00,1.00,86400.0,5.6552e+23,2.873e+02,1.401e+00,28.966,1.0009,5.2816e+21,1.29,0.93,39.95,2.3240e+20,0.06,0.04,44.01,1.2512e+16,0.00,0.00,28.01,4.4155e+23,75.51,78.08,28.01,1.1845e+23,23.14,20.95,32.00,2.9405e+18,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,7.7997e+17,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,0.0000e+00,0.00,0.00,16.00,3.2734e+18,0.00,0.00,48.00,6.8386e+16,0.00,0.00,44.01,3.1079e+18,0.00,0.00,18.02,-4.5,3.29,2.101e+02,-0.8,6.47,1.793e+03,-0.7,1.9,-2.4,12.1,5.6,0.8,2.0,1.7,8.2,3.3,-0.1,2.0,-2.1,-11.9,-1.0,6.4,3.3,2.8,13.3,5.3,179.05,0.1,8.912e-03,2.044e-04,8.901e-08,0.0,0.4,0.0,14.2,10.6,0.3,9.68,4.38,272.08,254.74,0.00,0.00,1.293e+00,2.90,-0.41,6.65,7.75,0.1,0.034,47.84,0.0,9.99990,0.00,0.00,0.00000,0.000,0.00000,0.0,0.000,0.00,0.0,0.0,0.00,1.000,0.000,-46.43,0.0,0.0,0.0,99,0
46.0,27.300,47.66,307.73,6393.727,6366.427,9.725,220.1,1.780e+03,2.816e-02,6.501,6.269,297.6,1.010e+05,0.018,26.252,223.8,1.796e+03,2.796e-02,1.0,2.706e-02,2.927e-02,2.901e-02,3.0,3.93,292.0,0.00,0.7,-3.2,4.7,3.8,5.6,0.3,0.000,-6.8,3.8,0.714,-1.2,4.0,0.714,15.8,6.3,0.487,5.33,2.10,354.13,8.91,60.67,0.00,1.00,86400.0,5.5640e+23,2.873e+02,1.401e+00,28.966,1.0009,5.1964e+21,1.29,0.93,39.95,2.2865e+20,0.06,0.04,44.01,1.2354e+16,0.00,0.00,28.01,4.3443e+23,75.51,78.08,28.01,1.1654e+23,23.14,20.95,32.00,2.8931e+18,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,7.7455e+17,0.00,0.00,16.04,0.0000e+00,0.00,0.00,14.01,0.0000e+00,0.00,0.00,16.00,3.2487e+18,0.00,0.00,48.00,6.7274e+16,0.00,0.00,44.01,3.0616e+18,0.00,0.00,18.02,-3.7,3.31,2.119e+02,-0.8,6.52,1.766e+03,-0.6,1.1,-1.6,5.3,4.8,0.8,2.0,1.7,8.3,3.3,-0.2,2.0,-2.1,-12.1,-1.1,6.5,3.4,2.8,13.4,5.3,178.98,0.1,8.795e-03,2.010e-04,8.779e-08,0.0,0.4,0.0,14.4,10.7,0.3,9.70,4.39,272.08,254.48,0.00,0.00,1.293e+00,2.91,-0.41,6.67,7.77,0.1,0.032,47.85,0.0,9.99990,0.00,0.00,0.00000,0.000,0.00000,0.0,0.000,0.00,0.0,0.0,0.00,1.000,0.000,-46.40,0.0,0.0,0.0,99,0
